,text,Status
296,"@115807 Hi there, I am so sorry to her that. what exactly is the issue you are having?",FALSE
297,@AskAmex Thought Amex values their customers. But boy you got really bad reps on the customer service.,FALSE
298,@115808 It’s getting all sorts of saucy over here this #Halloween. #TrickorTweet https://t.co/aNlYZYvL1U,FALSE
299,@McDonalds Treat!,FALSE
300,So what’ll it be this #Halloween: a trick or a treat? Let us know below. #TrickorTweet https://t.co/xwjAZp0C2v,FALSE
301,"@115809 Our heart’s beating faster over here, and it’s not from all the scares. #TrickorTweet https://t.co/Wte8FLiFJ7",FALSE
302,@McDonalds Treat me!,FALSE
303,@115810 Chocolate chip cookies + McFlurry = everything you’ve ever been missing. #TrickorTweet https://t.co/4YfWChLNKT,FALSE
304,@McDonalds Can I get uhhhhhhhhhh... treat?,FALSE
305,@115811 Hi - are you receiving an error message when trying to link the account?,FALSE
306,"@115812 I cant Connect my Interactive Broker ( Canada) with yahoo finance App in ios 11, Any suggestions.. ??",FALSE
307,"@115813 Hi there, thanks for reaching out. Please send us a DM so we can continue our conversation. https://t.co/SXpdictw1A",FALSE
308,@AskLyft I have to be at work at 2pm tomorrow. My new phone is being overnighted but it may not be there until then. I have no other ride.,FALSE
309,@115814 Please let us know how we can help and DM your tracking # using this link. ^MC https://t.co/wKJHDXWGRQ,FALSE
310,whats wrong w/ amazon leavin shit outside like ups...🤔,FALSE
311,@115815 I'm sorry to hear that. Let us know what happened and if you have a tracking # please send that too. ^MC https://t.co/wKJHDXWGRQ,FALSE
312,@115816 that small biz tyrant a dime yo. nice @115817,FALSE
313,"Worth the squeeze: when you’ve got us helping you along the way, owning your own #smallbiz can be quite fruitful! https://t.co/AgBM1TRAcD",FALSE
314,"@115818 Glad to check. Pls, DM your confirmation number for assistance.  *QB https://t.co/6iDGBJAc2m",FALSE
315,@Delta DM sent,FALSE
316,@DELTA i booked my flight using delta amex card. Checking in now &amp; was being charged for baggage,FALSE
317,@115819 Don't forget - this Sunday is Bring Your Grandma to McDonald's Day. See you then!,TRUE
318,@McDonalds My granny will be attending @ the McD’s in Heaven!  Would give anything to be able to bring her myself!,FALSE
319,My grandma's laying #Poolside thanks to @McDonalds delicious New #ButtermilkCrispyTenders https://t.co/4sy9hatKTi,FALSE
320,"@115820 I'm sorry we've let you down! Without providing any personal information, will you describe the issue? We'd love to help. ^TN",TRUE
321,"@AmazonHelp 3 different people have given 3 different answers and I still don't have my order. Says delivered Saturday, was not, I was home all day",FALSE
322,@115820 We'd like to take a further look into this with you! Please reach us by phone or chat here: https://t.co/hApLpMlfHN ^AG,FALSE
323,"@AmazonHelp I frankly don't have the patience for another chat with your ""customer service"" people today.",FALSE
324,Way to drop the ball on customer service @115821 so pissed right now!,FALSE
325,"@115822 I am unable to affect your account via Twitter. For real time support, phone or chat use this link: https://t.co/hApLpMlfHN ^CH",FALSE
326,@115823 I want my amazon payments account CLOSED.  dm me please.,FALSE
327,"@115824 Hi, wir erhalten die Filme/Serien so vom jeweiligen Studio. Gebe ich aber direkt als Feedback dorthin weiter. Gruß ^JS",FALSE
328,"@AmazonHelp Okay, danke für die Info",FALSE
329,@115824 Wir haben zu danken. Schönen Abend noch. ^JS,TRUE
330,"@115825 also, beim Addams Family-Film in Prime sind Bild und Ton nicht wirklich synchron. Wie kommt's?",TRUE
331,@115826 I'm sorry for the wait. You'll receive an email as soon as we have an estimated delivery date. ^FJ,FALSE
332,@AmazonHelp @115826 Yeah this is crazy we’re less than a week away and still no Shipping Information on something that we Pre-ordered back in August,FALSE
333,@115827 Thanks for your patience. ^KM,TRUE
334,@115828 How about you guys figure out my Xbox One X project Scorpio edition first. No expected delivery or shipping date and it’s only a week away,FALSE
335,PLAYERUNKNOWN'S BATTLEGROUNDS is now available for preorder on Xbox One consoles - https://t.co/bqLHcBDqAb https://t.co/muLIqeHq0o,FALSE
336,@115829 I'm sorry your order arrived in this condition! Please reach out to us for available options: https://t.co/JzP7hlA23B ^DG,FALSE
337,"@115830 my package was ‘accidentally’ opened.. 4 items missing worth £97.
You need better delivery drivers!! https://t.co/f6SaVBSMqM",FALSE
338,@115831 I'm sorry for the wait. Please reach out to us so we can take a closer look at this delivery: https://t.co/JzP7hlA23B ^SH,FALSE
339,@115821 @AmazonHelp why is my order at my local courier for the last 6 days and still hasn’t been delivered to me?? Over 1 week late 😡,FALSE
340,@115832 Alexa says both styles are working for you! My vote goes to the Flamingo look! ^SE,TRUE
341,"Thanks for the style advice, @115833 look ...I think? #Halloween2017 #flamingo https://t.co/XvI54La043",FALSE
342,@115834 Were you able to reach us at the link DW provided? ^TR,TRUE
343,@AmazonHelp Hi ready for some help,FALSE
344,"@115834 The Echo Show is supported, please reach us for some live troubleshooting at your convenience: https://t.co/hApLpMlfHN ^DW",TRUE
345,@AmazonHelp Is the Echo Show no longer supported?,FALSE
346,@AmazonHelp Nothing there helped me with the Echo Show,FALSE
347,"@115834 Oh no, I'm sorry for the issues! For troubleshooting, please check out our Echo Help pages here: https://t.co/a31c4ynHES ^SG",TRUE
348,"Bought an @115821 Echo Show and it won’t recognize a single @AmazonHelp account in our household. WTF, guys?",FALSE
349,@115835 I'm so sorry you didn't receive your parcel! We'd like a chance to look into this with you here: https://t.co/JzP7hlA23B ^SY,FALSE
350,@AmazonHelp That page is useless - doesn’t allow me to state it hasn’t been delivered; only tells me it has! How can you sort this out?,FALSE
351,@115835 You can also request a call back here Martin https://t.co/zH8UlhTGcc ^KM,TRUE
352,.@AmazonHelp Item has not been delivered but tracking says it was handed to me over an hour ago... 2nd time this has happened. Sort it out https://t.co/42W82GcARk,FALSE
353,@115836 Thanks for bringing this to our attention! Please also leave packing feedback here: https://t.co/PMiShxgPvp so we may improve.^KL,TRUE
354,"In response to your @115830 packing video, this packaging was for a 2ft washing line pole @115837 https://t.co/X21SQHgC0K",FALSE
355,@115838 Oh no! We want to hear more about your experience with AMZL. Please provide your feedback here: https://t.co/hApLpMlfHN ^SH,FALSE
356,"@AmazonHelp I don't want a form to fill out that logs a response no one reads. I want to prevent AMZL from touching my stuff. Possible, or no?",FALSE
357,"@115838 Is there a current order you're having difficulties with? Please let us know, we'd like to help! ^KL",TRUE
358,@AmazonHelp Already started the return. UPS gets it from my doorstep tomorrow. Order 111-5014070-4118645,TRUE
359,@115838 Provide your details here: https://t.co/6f6cWZv7vm and my team will escalate the order to Amazon Logistics for feedback. ^EZ,TRUE
360,@AmazonHelp Is it possible to prevent AMZL from delivering my packages moving forward? Stuff is either lost/stolen/broken EVERY time.,FALSE
361,@115839 Let us know if there’s anything else we can do for you! We're happy to help out any way we can! ^FR,TRUE
362,"@AmazonHelp Already handled, just venting. It was a pretty big bummer.",FALSE
363,@115839 I'm sorry your book arrived this way! You can find replacement/refund options here: https://t.co/zRrkpVcaDF ^VS,TRUE
364,"@115821, it’d be nice if the book I waited 4 months for wasn’t damaged inside of an undented box. #twinpeaks #twin… https://t.co/Lac4K7iQzJ https://t.co/JroqJKrH9Q",FALSE
365,@115840 ¡Que lindoooooooooo! 😍🐶🎃 ^JJ https://t.co/YSOVnjaPrO,FALSE
366,@115841 @115821 Feliz #Halloween2017 https://t.co/edHbRDnM8x,FALSE
367,CONCURSO 👻🎃:Tarjetas regalo en @115821 por tu foto en la cama disfrazado y #ColchonMorfeoHalloween en los post promo:https://t.co/xAsY6KwLZa https://t.co/7yOZvlwBwN,FALSE
368,"@115842 Oh no! Please contact us via phone/chat here: https://t.co/JzP7hlA23B
We're unable to view order details via Twitter. ^KL",FALSE
369,"@AmazonHelp delivery I paid for today,didn’t arrive.why not?i paid enough for it.where is it??I’m unhappy.refund the delivery charge",FALSE
370,@115843 You're not lion! She even shows witch way is up! That's quite the wardrobe! ^AC,TRUE
371,@AmazonHelp Aww your reply made her night!,FALSE
372,"Anna Inspired in idea lab at school to be @115821 package being shipped to Narnia! ""Amazon can go anywhere"" according to Anna. https://t.co/TyvKhuu7su",TRUE
373,@115844 Oh my! I'm sorry for the troubles! Contact us by Phone or Chat: https://t.co/JzP7hlA23B &amp; we'll be glad to help! ^FR,TRUE
374,@AmazonHelp I just said it's been sorted! I've been refunded! I'm just not impressed with the service any more.,FALSE
375,@115845 They sent the feckin' order to Germany! Some dozy driver is looking for an address in the wrong country! I'm so done with Amazon!,FALSE
376,@115844 WHAT IN THE WORLD?!,FALSE
377,"I'm NEVER using Amazon again! After waiting in all day as item is ""out for delivery"", they've only gone and sent it to the WRONG COUNTRY!",FALSE
378,@115846 That's okay! Thanks for checking! Please contact us by phone or chat and we can look into this: https://t.co/hApLpMlfHN ^BN,FALSE
379,@115847 @115821 Yeah idk the shipping company and it says “mike Ziemer” signed for it in the mail room at our building lol,FALSE
380,@115846 @115821 Remember my head phones and they brought them within minutes,FALSE
381,My package from @115821 with my Halloween costume was “delivered” Friday but I don’t have I so searching everywhere for a last minute idea.,FALSE
382,@115848 I'm sorry for the trouble this has caused you; please contact us so we may lend you a hand: https://t.co/hApLpMlfHN ^WM,TRUE
383,@115821  https://t.co/Gb0beuA3IN,FALSE
384,How @115821 packages china https://t.co/fO9vbus18E,FALSE
385,@115849 Please share your details here:https://t.co/GIJyeYqKE0 and I'll get back to you. 2/2 ^HD,TRUE
386,@AmazonHelp Details sent. Please check.,FALSE
387,@115849 Thanks for confirming that the details have been shared. Our team will give it a look and reach out shortly. ^AB,TRUE
388,@AmazonHelp Already contacted 3-4 times in the last month. But all I got was assurance that matter is escalated &amp; new status will be provided in 1 day!,FALSE
389,@115849 Please report this to our support team here: https://t.co/TdDksLo6Mf and we'll look into this. 2/2 ^HD,TRUE
390,@115850 @115821 @AmazonHelp @115851 Order# 3632693-6196346. You couldn't deliver EVEN AFTER A MONTH. You should be ashamed of yourself.,FALSE
391,@115852 We still offer discounts on eligible physical game pre-orders. For further details on Prime benefits: https://t.co/80y2YnlQGJ ^MB,TRUE
392,@AmazonHelp since when you stop giving 20% off videogame pre-orders (amazon prime members) im confused? why?,FALSE
